ORDERNUMBER,QUANTITYORDERED,PRICEEACH,ORDERLINENUMBER,SALES,ORDERDATE,DAYS_SINCE_LASTORDER,STATUS,PRODUCTLINE,MSRP,PRODUCTCODE,CUSTOMERNAME,PHONE,ADDRESSLINE1,CITY,POSTALCODE,COUNTRY,CONTACTLASTNAME,CONTACTFIRSTNAME,DEALSIZE,YEAR,Predicted_Sales
10176,22,64.0,6,1408.0,2018-11-06,2759,Shipped,Trains,62,S32_3207,L'ordine Souveniers,0522-556555,Strada Provinciale 124,Reggio Emilia,42100,Italy,Moroni,Maurizio,Small,2018,897.9388547675126
10184,48,50.95,1,2445.6,2018-11-14,2752,Shipped,Trains,62,S32_3207,"Iberia Gift Imports, Corp.",(95) 555 82 82,"C/ Romero, 33",Sevilla,41101,Spain,Roel,Jose Pedro,Small,2018,3114.006162588248
10195,33,54.68,1,1804.44,2018-11-25,2742,Shipped,Trains,62,S32_3207,Mini Classics,9145554562,3758 North Pendale Street,White Plains,24067,USA,Frick,Steve,Small,2018,1701.5105536485744
10207,45,56.55,2,2544.75,2018-12-09,2729,Shipped,Trains,62,S32_3207,Diecast Collectables,6175552555,6251 Ingle Ln.,Boston,51003,USA,Franco,Valarie,Small,2018,3002.720315561829
10220,20,52.82,6,1056.4,2019-02-12,2665,Shipped,Trains,62,S32_3207,"Clover Collections, Co.",+353 1862 1555,25 Maiden Lane,Dublin,2,Ireland,Cassidy,Dean,Small,2019,297.7160202830546
10230,46,60.9,4,2801.4,2019-03-15,2635,Shipped,Trains,62,S32_3207,"Blauer See Auto, Co.",+49 69 66 90 2555,Lyonerstr. 34,Frankfurt,60528,Germany,Keitel,Roland,Small,2019,3259.093689807708
10247,40,49.71,6,1988.4,2019-05-05,2585,Shipped,Trains,62,S32_3207,Suominen Souveniers,+358 9 8045 555,"Software Engineering Center, SEC Oy",Espoo,FIN-02271,Finland,Suominen,Kalle,Small,2019,2246.768138748209
10272,45,64.63,6,2908.35,2019-07-20,2510,Shipped,Trains,62,S32_3207,Diecast Classics Inc.,2155551555,7586 Pompton St.,Allentown,70267,USA,Yu,Kyung,Small,2019,3287.7230473444915
10282,36,59.65,9,2147.4,2019-08-20,2480,Shipped,Trains,62,S32_3207,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,San Rafael,97562,USA,Nelson,Valarie,Small,2019,2185.6279446035505
10292,31,67.73,3,2099.63,2019-09-08,2462,Shipped,Trains,62,S32_3207,Land of Toys Inc.,2125557818,897 Long Airport Avenue,NYC,10022,USA,Yu,Kwai,Small,2019,1955.9431883589077
10306,46,50.33,17,2315.18,2019-10-14,2427,Shipped,Trains,62,S32_3207,"AV Stores, Co.",(171) 555-1555,Fauntleroy Circus,Manchester,EC2 5NT,UK,Ashworth,Victoria,Small,2019,2886.26214587915
10314,35,66.49,9,2327.15,2019-10-22,2420,Shipped,Trains,62,S32_3207,Heintze Collectables,86 21 3555,Smagsloget 45,Aaarhus,8200,Denmark,Ibsen,Palle,Small,2019,2323.955135784403
10325,28,192.05,2,5377.4,2019-11-05,2407,Shipped,Trains,62,S32_3207,Baane Mini Imports,07-98 9555,Erling Skakkes gate 78,Stavern,4110,Norway,Bergulfsen,Jonas,Medium,2019,6032.222232079736
10336,31,84.71,9,2626.01,2019-11-20,2393,Shipped,Trains,62,S32_3207,"La Corne D'abondance, Co.",(1) 42.34.2555,"265, boulevard Charonne",Paris,75012,France,Bertrand,Marie,Small,2019,2554.8721964863353
10350,27,163.2,14,4406.4,2019-12-02,2382,Shipped,Trains,62,S32_3207,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",Madrid,28034,Spain,Freyre,Diego,Medium,2019,4911.669782502761
10359,22,195.51,1,4301.22,2019-12-15,2370,Shipped,Trains,62,S32_3207,Reims Collectables,26.47.1555,59 rue de l'Abbaye,Reims,51100,France,Henriot,Paul,Medium,2019,5536.640495452911
10371,30,99.55,11,2986.5,2020-01-23,2332,Shipped,Trains,62,S32_3207,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,San Rafael,97562,USA,Nelson,Valarie,Small,2020,2975.380310224281
10383,44,36.07,8,1587.08,2020-02-22,2303,Shipped,Trains,62,S32_3207,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",Madrid,28034,Spain,Freyre,Diego,Small,2020,2177.399656210212
10394,30,60.28,4,1808.4,2020-03-15,2282,Shipped,Trains,62,S32_3207,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",Madrid,28034,Spain,Freyre,Diego,Small,2020,1590.2247066221553
10413,24,49.71,6,1193.04,2020-05-05,2232,Shipped,Trains,62,S32_3207,Gift Depot Inc.,2035552570,25593 South Bay Ln.,Bridgewater,97562,USA,King,Julie,Small,2020,599.7681770608297
10103,45,75.63,7,3403.35,2018-01-29,3060,Shipped,Trucks and Buses,64,S32_3522,Baane Mini Imports,07-98 9555,Erling Skakkes gate 78,Stavern,4110,Norway,Bergulfsen,Jonas,Medium,2018,3675.7218158604937
10113,23,68.52,1,1575.96,2018-03-26,3005,Shipped,Trucks and Buses,64,S32_3522,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,San Rafael,97562,USA,Nelson,Valarie,Small,2018,1160.3085736177309
10126,26,62.7,7,1630.2,2018-05-28,2943,Shipped,Trucks and Buses,64,S32_3522,"Corrida Auto Replicas, Ltd",(91) 555 22 82,"C/ Araquil, 67",Madrid,28023,Spain,Sommer,Mart¡n,Small,2018,1263.8344452738302
10140,28,60.76,7,1701.28,2018-07-24,2887,Shipped,Trucks and Buses,64,S32_3522,Technics Stores Inc.,6505556809,9408 Furth Circle,Burlingame,94217,USA,Hirano,Juri,Small,2018,1401.280566764658
10150,49,58.18,4,2850.82,2018-09-19,2831,Shipped,Trucks and Buses,64,S32_3522,"Dragon Souveniers, Ltd.",+65 221 7555,"Bronz Sok., Bronz Apt. 3/6 Tesvikiye",Singapore,79903,Singapore,Natividad,Eric,Small,2018,3471.9646689546817
10164,49,54.94,5,2692.06,2018-10-21,2800,Resolved,Trucks and Buses,64,S32_3522,Mini Auto Werke,7675-3555,Kirchgasse 6,Graz,8010,Austria,Mendel,Roland,Small,2018,3357.6813953190585
10175,29,74.98,12,2174.42,2018-11-06,2785,Shipped,Trucks and Buses,64,S32_3522,"Stylish Desk Decors, Co.",(171) 555-0297,35 King George,London,WX3 6FW,UK,Brown,Ann,Small,2018,2005.7946542153504
10183,49,64.64,4,3167.36,2018-11-13,2779,Shipped,Trucks and Buses,64,S32_3522,"Classic Gift Ideas, Inc",2155554695,782 First Street,Philadelphia,71270,USA,Cervantes,Francisca,Medium,2018,3699.8257639195335
10194,39,54.94,7,2142.66,2018-11-25,2768,Shipped,Trucks and Buses,64,S32_3522,"Saveley & Henriot, Co.",78.32.5555,"2, rue du Commerce",Lyon,69004,France,Saveley,Mary,Small,2018,2328.306419264446
10206,36,58.82,2,2117.52,2018-12-05,2759,Shipped,Trucks and Buses,64,S32_3522,Canadian Gift Exchange Network,(604) 555-3392,1900 Oak St.,Vancouver,V3F 2K1,Canada,Tannamuri,Yoshi,Small,2018,2156.3516738882527
10217,39,62.05,7,2419.95,2019-02-04,2699,Shipped,Trucks and Buses,64,S32_3522,Handji Gifts& Co,+65 224 1555,Village Close - 106 Linden Road Sandown,Singapore,69045,Singapore,Victorino,Wendy,Small,2019,2579.094714187062
10229,30,73.04,12,2191.2,2019-03-11,2665,Shipped,Trucks and Buses,64,S32_3522,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,San Rafael,97562,USA,Nelson,Valarie,Small,2019,2040.3032781007169
10245,44,69.16,5,3043.04,2019-05-04,2612,Shipped,Trucks and Buses,64,S32_3522,Super Scale Inc.,2035559545,567 North Pendale Street,New Haven,97823,USA,Murphy,Leslie,Medium,2019,3344.570497136984
10258,20,61.41,2,1228.2,2019-06-15,2571,Shipped,Trucks and Buses,64,S32_3522,"Tokyo Collectables, Ltd",+81 3 3584 0555,2-2-8 Roppongi,Minato-ku,106-0032,Japan,Shimamura,Akiko,Small,2019,600.7077858787316
10270,21,63.35,5,1330.35,2019-07-19,2538,Shipped,Trucks and Buses,64,S32_3522,Souveniers And Things Co.,+61 2 9495 8555,"Monitor Money Building, 815 Pacific Hwy",Chatswood,2067,Australia,Huxley,Adrian,Small,2019,772.074157204288
10281,36,77.57,12,2792.52,2019-08-19,2508,Shipped,Trucks and Buses,64,S32_3522,Diecast Classics Inc.,2155551555,7586 Pompton St.,Allentown,70267,USA,Yu,Kyung,Small,2019,2817.7132111314368
10291,32,71.75,7,2296.0,2019-09-08,2489,Shipped,Trucks and Buses,64,S32_3522,Scandinavian Gift Ideas,0695-34 6555,?kergatan 24,Boras,S-844 67,Sweden,Larsson,Maria,Small,2019,2200.676599549308
10304,36,73.04,2,2629.44,2019-10-11,2457,Shipped,Trucks and Buses,64,S32_3522,Auto Assoc. & Cie.,30.59.8555,"67, avenue de l'Europe",Versailles,78000,France,Tonini,Daniel,Small,2019,2657.9282637334845
10313,34,56.24,10,1912.16,2019-10-22,2447,Shipped,Trucks and Buses,64,S32_3522,Canadian Gift Exchange Network,(604) 555-3392,1900 Oak St.,Vancouver,V3F 2K1,Canada,Tannamuri,Yoshi,Small,2019,1859.473331152668
10324,48,171.03,4,8209.44,2019-11-05,2434,Shipped,Trucks and Buses,64,S32_3522,Vitachrome Inc.,2125551500,2678 Kingston Rd.,NYC,10022,USA,Frick,Michael,Large,2019,7349.541810170201
10348,31,101.29,5,3139.99,2019-11-01,2439,Shipped,Trucks and Buses,64,S32_3522,"Corrida Auto Replicas, Ltd",(91) 555 22 82,"C/ Araquil, 67",Madrid,28023,Spain,Sommer,Mart¡n,Medium,2019,3139.692158485909
10358,36,157.49,2,5669.64,2019-12-10,2401,Shipped,Trucks and Buses,64,S32_3522,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",Madrid,28034,Spain,Freyre,Diego,Medium,2019,5636.700627476787
10370,25,126.41,3,3160.25,2020-01-20,2361,Shipped,Trucks and Buses,64,S32_3522,"Anna's Decorations, Ltd",02 9936 8555,201 Miller Street,North Sydney,2060,Australia,O'Hara,Anna,Medium,2020,3408.115269682412
10382,48,141.66,8,6799.68,2020-02-17,2334,Shipped,Trucks and Buses,64,S32_3522,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,San Rafael,97562,USA,Nelson,Valarie,Medium,2020,6313.585098232476
10411,27,69.16,5,1867.32,2020-05-01,2261,Shipped,Trucks and Buses,64,S32_3522,Quebec Home Shopping Network,(514) 555-8054,43 rue St. Laurent,Montreal,H1J 1C3,Canada,Fresnisre,Jean,Small,2020,1594.6330378441435
10424,44,61.41,2,2702.04,2020-05-31,2232,In Process,Trucks and Buses,64,S32_3522,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",Madrid,28034,Spain,Freyre,Diego,Small,2020,3071.2077284098004
10106,33,72.92,5,2406.36,2018-02-17,3067,Shipped,Vintage Cars,68,S32_4289,Rovelli Gifts,035-640555,Via Ludovico il Moro 22,Bergamo,24100,Italy,Rovelli,Giovanni,Small,2018,2344.883057078744
10120,29,72.23,11,2094.67,2018-04-29,2997,Shipped,Vintage Cars,68,S32_4289,"Australian Collectors, Co.",03 9520 4555,636 St Kilda Road,Melbourne,3004,Australia,Ferguson,Peter,Small,2018,1908.79496208635
10133,49,57.1,6,2797.9,2018-06-27,2939,Shipped,Vintage Cars,68,S32_4289,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",Madrid,28034,Spain,Freyre,Diego,Small,2018,3433.8702444094743
10144,20,81.86,1,1637.2,2018-08-13,2893,Shipped,Vintage Cars,68,S32_4289,Royale Belge,(071) 23 67 2555,"Boulevard Tirou, 255",Charleroi,B-6000,Belgium,Cartrain,Pascale,Small,2018,1322.0327691652983
10168,31,73.61,12,2281.91,2018-10-28,2818,Shipped,Vintage Cars,68,S32_4289,Technics Stores Inc.,6505556809,9408 Furth Circle,Burlingame,94217,USA,Hirano,Juri,Small,2018,2163.3461664383703
10210,39,59.16,10,2307.24,2019-01-12,2743,Shipped,Vintage Cars,68,S32_4289,Osaka Souveniers Co.,+81 06 6342 5555,"Dojima Avanza 4F, 1-6-20 Dojima, Kita-ku",Osaka,530-0003,Japan,Kentary,Mory,Small,2019,2477.156855913312
10223,20,66.04,12,1320.8,2019-02-20,2705,Shipped,Vintage Cars,68,S32_4289,"Australian Collectors, Co.",03 9520 4555,636 St Kilda Road,Melbourne,3004,Australia,Ferguson,Peter,Small,2019,764.0199948086492
10235,34,77.73,6,2642.82,2019-04-02,2665,Shipped,Vintage Cars,68,S32_4289,"Royal Canadian Collectables, Ltd.",(604) 555-4555,23 Tsawassen Blvd.,Tsawassen,T2F 8M4,Canada,Lincoln,Elizabeth,Small,2019,2617.481834371657
10250,50,61.22,7,3061.0,2019-05-11,2627,Shipped,Vintage Cars,68,S32_4289,The Sharp Gifts Warehouse,4085553659,3086 Ingle Ln.,San Jose,94217,USA,Frick,Sue,Medium,2019,3682.130917131838
10262,40,79.11,2,3164.4,2019-06-24,2584,Cancelled,Vintage Cars,68,S32_4289,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",Madrid,28034,Spain,Freyre,Diego,Medium,2019,3283.783029145522
10275,28,63.97,12,1791.16,2019-07-23,2556,Shipped,Vintage Cars,68,S32_4289,La Rochelle Gifts,40.67.8555,"67, rue des Cinquante Otages",Nantes,44000,France,Labrune,Janine,Small,2019,1514.5056619406914
10284,50,81.86,4,4093.0,2019-08-21,2528,Shipped,Vintage Cars,68,S32_4289,"Norway Gifts By Mail, Co.",+47 2212 1555,"Drammensveien 126 A, PB 744 Sentrum",Oslo,N 0106,Norway,Klaeboe,Jan,Medium,2019,4410.157697329135
10297,28,79.8,7,2234.4,2019-09-16,2503,Shipped,Vintage Cars,68,S32_4289,"Clover Collections, Co.",+353 1862 1555,25 Maiden Lane,Dublin,2,Ireland,Cassidy,Dean,Small,2019,2072.8711624505368
10308,46,66.04,10,3037.84,2019-10-15,2475,Shipped,Vintage Cars,68,S32_4289,Mini Classics,9145554562,3758 North Pendale Street,White Plains,24067,USA,Frick,Steve,Medium,2019,3440.39493255064
10316,24,59.16,2,1419.84,2019-11-01,2459,Shipped,Vintage Cars,68,S32_4289,giftsbymail.co.uk,(198) 555-8888,Garden House Crowther Way,Cowes,PO31 7PJ,UK,Bennett,Helen,Small,2019,933.0943918313942
10328,24,81.17,5,1948.08,2019-11-12,2449,Shipped,Vintage Cars,68,S32_4289,Rovelli Gifts,035-640555,Via Ludovico il Moro 22,Bergamo,24100,Italy,Rovelli,Giovanni,Small,2019,1709.4446550165949
10340,39,59.16,3,2307.24,2019-11-24,2438,Shipped,Vintage Cars,68,S32_4289,Enaco Distributors,(93) 203 4555,"Rambla de Catalu¤a, 23",Barcelona,8022,Spain,Saavedra,Eduardo,Small,2019,2477.156855913312
10353,40,44.51,7,1780.4,2019-12-04,2429,Shipped,Vintage Cars,68,S32_4289,Gift Ideas Corp.,2035554407,2440 Pompton St.,Glendale,97561,USA,Lewis,Dan,Small,2019,2063.350539086099
10361,49,72.33,2,3544.17,2019-12-17,2417,Shipped,Vintage Cars,68,S32_4289,Souveniers And Things Co.,+61 2 9495 8555,"Monitor Money Building, 815 Pacific Hwy",Chatswood,2067,Australia,Huxley,Adrian,Medium,2019,3971.072175727538
10375,44,82.26,4,3619.44,2020-02-03,2370,Shipped,Vintage Cars,68,S32_4289,La Rochelle Gifts,40.67.8555,"67, rue des Cinquante Otages",Nantes,44000,France,Labrune,Janine,Medium,2020,3806.6417578242226
10388,35,111.97,8,3918.95,2020-03-03,2342,Shipped,Vintage Cars,68,S32_4289,FunGiftIdeas.com,5085552555,1785 First Street,New Bedford,50553,USA,Benitez,Violeta,Medium,2020,3928.153680521472
10398,22,67.41,4,1483.02,2020-03-30,2316,Shipped,Vintage Cars,68,S32_4289,Reims Collectables,26.47.1555,59 rue de l'Abbaye,Reims,51100,France,Henriot,Paul,Small,2020,1018.2184730074732
10401,62,77.73,6,4819.26,2020-04-03,2313,On Hold,Vintage Cars,68,S32_4289,Tekni Collectables Inc.,2015559350,7476 Moss Rd.,Newark,94019,USA,Brown,William,Medium,2020,5499.73176732457
10416,26,61.22,7,1591.72,2020-05-10,2277,Shipped,Vintage Cars,68,S32_4289,L'ordine Souveniers,0522-556555,Strada Provinciale 124,Reggio Emilia,42100,Italy,Moroni,Maurizio,Small,2020,1211.6309746007682
10108,31,118.38,16,3669.78,2018-03-03,3077,Shipped,Motorcycles,102,S32_4485,Cruz & Sons Co.,+63 2 555 3587,15 McCallum Street - NatWest Center #13-03,Makati City,1227 MM,Philippines,Cruz,Arnold,Medium,2018,3742.5011542984976
10121,25,86.74,3,2168.5,2018-05-07,3013,Shipped,Motorcycles,102,S32_4485,Reims Collectables,26.47.1555,59 rue de l'Abbaye,Reims,51100,France,Henriot,Paul,Small,2018,2008.8506199524309
10135,30,89.8,17,2694.0,2018-07-02,2958,Shipped,Motorcycles,102,S32_4485,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,San Rafael,97562,USA,Nelson,Valarie,Small,2018,2631.4723108578246
10145,27,120.42,4,3251.34,2018-08-25,2905,Shipped,Motorcycles,102,S32_4485,Toys4GrownUps.com,6265557265,78934 Hillside Dr.,Pasadena,90003,USA,Young,Julie,Medium,2018,3402.7072991287114
10169,34,115.32,12,3920.88,2018-11-04,2835,Shipped,Motorcycles,102,S32_4485,"Anna's Decorations, Ltd",02 9936 8555,201 Miller Street,North Sydney,2060,Australia,O'Hara,Anna,Medium,2018,3943.3794442367935
10180,22,114.3,7,2514.6,2018-11-11,2829,Shipped,Motorcycles,102,S32_4485,Daedalus Designs Imports,20.16.1555,"184, chausse de Tournai",Lille,59000,France,Rance,Martine,Small,2018,2672.1514053452293
10190,42,85.72,4,3600.24,2018-11-19,2822,Shipped,Motorcycles,102,S32_4485,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",Madrid,28034,Spain,Freyre,Diego,Medium,2018,3722.8100116192427
10211,37,109.19,12,4040.03,2019-01-15,2766,Shipped,Motorcycles,102,S32_4485,Auto Canal Petit,(1) 47.55.6555,"25, rue Lauriston",Paris,75016,France,Perrier,Dominique,Medium,2019,4035.9708051438056
10224,30,111.23,5,3336.9,2019-02-21,2730,Shipped,Motorcycles,102,S32_4485,Daedalus Designs Imports,20.16.1555,"184, chausse de Tournai",Lille,59000,France,Rance,Martine,Medium,2019,3387.364457157635
10237,27,115.32,5,3113.64,2019-04-05,2688,Shipped,Motorcycles,102,S32_4485,Vitachrome Inc.,2125551500,2678 Kingston Rd.,NYC,10022,USA,Frick,Michael,Medium,2019,3222.8169609985644
10252,25,113.28,9,2832.0,2019-05-26,2638,Shipped,Motorcycles,102,S32_4485,Auto Canal Petit,(1) 47.55.6555,"25, rue Lauriston",Paris,75016,France,Perrier,Dominique,Small,2019,2944.9858305355847
10264,34,97.97,7,3330.98,2019-06-30,2604,Shipped,Motorcycles,102,S32_4485,Gifts4AllAges.com,6175559555,8616 Spinnaker Dr.,Boston,51003,USA,Yoshido,Juri,Medium,2019,3331.3995684411
10276,38,113.28,13,4304.64,2019-08-02,2572,Shipped,Motorcycles,102,S32_4485,Online Mini Collectables,6175557555,7635 Spinnaker Dr.,Brickhaven,58339,USA,Barajas,Miguel,Medium,2019,4283.17329940658
10285,26,100.01,4,2600.26,2019-08-27,2548,Shipped,Motorcycles,102,S32_4485,Marta's Replicas Co.,6175558555,39323 Spinnaker Dr.,Cambridge,51247,USA,Hernandez,Marta,Small,2019,2579.855722849469
10299,38,115.32,7,4382.16,2019-09-30,2515,Shipped,Motorcycles,102,S32_4485,"Toys of Finland, Co.",90-224 8555,Keskuskatu 45,Helsinki,21240,Finland,Karttunen,Matti,Medium,2019,4355.129434658638
10309,50,84.7,3,4235.0,2019-10-15,2501,Shipped,Motorcycles,102,S32_4485,Baane Mini Imports,07-98 9555,Erling Skakkes gate 78,Stavern,4110,Norway,Bergulfsen,Jonas,Medium,2019,4510.331924836903
10319,22,119.4,8,2626.8,2019-11-03,2483,Shipped,Motorcycles,102,S32_4485,Microscale Inc.,2125551957,5290 North Pendale Street,NYC,10022,USA,Kuo,Kee,Small,2019,2852.0417434753763
10331,32,157.08,4,5026.56,2019-11-17,2470,Shipped,Motorcycles,102,S32_4485,Motor Mint Distributors Inc.,2155559857,11328 Douglas Av.,Philadelphia,71270,USA,Hernandez,Rosa,Medium,2019,5210.488864773893
10341,31,71.02,4,2201.62,2019-11-24,2464,Shipped,Motorcycles,102,S32_4485,Salzburg Collectables,6562-9555,Geislweg 14,Salzburg,5020,Austria,Pipps,Georg,Small,2019,2071.990092760512
10355,40,108.17,5,4326.8,2019-12-07,2452,Shipped,Motorcycles,102,S32_4485,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",Madrid,28034,Spain,Freyre,Diego,Medium,2019,4308.805230334159
10365,22,155.69,3,3425.18,2020-01-07,2422,Shipped,Motorcycles,102,S32_4485,Mini Creations Ltd.,5085559555,4575 Hillside Dr.,New Bedford,50553,USA,Tam,Wing C,Medium,2020,4132.084953424985
10375,41,114.68,15,4701.88,2020-02-03,2396,Shipped,Motorcycles,102,S32_4485,La Rochelle Gifts,40.67.8555,"67, rue des Cinquante Otages",Nantes,44000,France,Labrune,Janine,Medium,2020,4641.367453670456
10390,45,48.98,12,2204.1,2020-03-04,2367,Shipped,Motorcycles,102,S32_4485,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,San Rafael,97562,USA,Nelson,Valarie,Small,2020,2735.70661759218
10403,45,115.32,5,5189.4,2020-04-08,2333,Shipped,Motorcycles,102,S32_4485,"UK Collectables, Ltd.",(171) 555-2282,Berkeley Gardens 12  Brewery,Liverpool,WX1 6LT,UK,Devon,Elizabeth,Medium,2020,5075.6919178968665
10106,39,40.15,6,1565.85,2018-02-17,3115,Shipped,Vintage Cars,43,S50_1341,Rovelli Gifts,035-640555,Via Ludovico il Moro 22,Bergamo,24100,Italy,Rovelli,Giovanni,Small,2018,1806.6244386870221
10120,49,50.62,12,2480.38,2018-04-29,3045,Shipped,Vintage Cars,43,S50_1341,"Australian Collectors, Co.",03 9520 4555,636 St Kilda Road,Melbourne,3004,Australia,Ferguson,Peter,Small,2018,3205.303697138229
10133,27,50.19,7,1355.13,2018-06-27,2987,Shipped,Vintage Cars,43,S50_1341,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",Madrid,28034,Spain,Freyre,Diego,Small,2018,925.5115252306387
10143,34,36.66,1,1246.44,2018-08-10,2944,Shipped,Vintage Cars,43,S50_1341,Mini Creations Ltd.,5085559555,4575 Hillside Dr.,New Bedford,50553,USA,Tam,Wing C,Small,2018,1168.835523194185
10156,20,41.02,1,820.4,2018-10-08,2886,Shipped,Vintage Cars,43,S50_1341,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",Madrid,28034,Spain,Freyre,Diego,Small,2018,-118.5008404886562
10168,48,51.93,13,2492.64,2018-10-28,2867,Shipped,Vintage Cars,43,S50_1341,Technics Stores Inc.,6505556809,9408 Furth Circle,Burlingame,94217,USA,Hirano,Juri,Small,2018,3148.573325601492
10199,29,38.4,1,1113.6,2018-12-01,2834,Shipped,Vintage Cars,43,S50_1341,West Coast Collectables Co.,3105553722,3675 Furth Circle,Burbank,94019,USA,Thompson,Steve,Small,2018,715.5223858230465
10210,43,41.02,11,1763.86,2019-01-12,2793,Shipped,Vintage Cars,43,S50_1341,Osaka Souveniers Co.,+81 06 6342 5555,"Dojima Avanza 4F, 1-6-20 Dojima, Kita-ku",Osaka,530-0003,Japan,Kentary,Mory,Small,2019,2249.061604436951
10223,41,46.26,13,1896.66,2019-02-20,2755,Shipped,Vintage Cars,43,S50_1341,"Australian Collectors, Co.",03 9520 4555,636 St Kilda Road,Melbourne,3004,Australia,Ferguson,Peter,Small,2019,2228.0151135009246
10235,41,35.35,7,1449.35,2019-04-02,2715,Shipped,Vintage Cars,43,S50_1341,"Royal Canadian Collectables, Ltd.",(604) 555-4555,23 Tsawassen Blvd.,Tsawassen,T2F 8M4,Canada,Lincoln,Elizabeth,Small,2019,1843.1908803636898
10250,36,51.93,8,1869.48,2019-05-11,2677,Shipped,Vintage Cars,43,S50_1341,The Sharp Gifts Warehouse,4085553659,3086 Ingle Ln.,San Jose,94217,USA,Frick,Sue,Small,2019,1913.3233543359574
10262,49,37.97,3,1860.53,2019-06-24,2634,Cancelled,Vintage Cars,43,S50_1341,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",Madrid,28034,Spain,Freyre,Diego,Small,2019,2759.1051133448273
10275,38,45.39,13,1724.82,2019-07-23,2606,Shipped,Vintage Cars,43,S50_1341,La Rochelle Gifts,40.67.8555,"67, rue des Cinquante Otages",Nantes,44000,France,Labrune,Janine,Small,2019,1888.5154453564564
10284,33,51.93,5,1713.69,2019-08-21,2578,Shipped,Vintage Cars,43,S50_1341,"Norway Gifts By Mail, Co.",+47 2212 1555,"Drammensveien 126 A, PB 744 Sentrum",Oslo,N 0106,Norway,Klaeboe,Jan,Small,2019,1604.510861519574
10296,26,48.44,1,1259.44,2019-09-15,2554,Shipped,Vintage Cars,43,S50_1341,"Bavarian Collectables Imports, Co.",+49 89 61 08 9555,Hansastr. 15,Munich,80686,Germany,Donnermeyer,Michael,Small,2019,760.8469508158132
10308,47,43.64,11,2051.08,2019-10-15,2525,Shipped,Vintage Cars,43,S50_1341,Mini Classics,9145554562,3758 North Pendale Street,White Plains,24067,USA,Frick,Steve,Small,2019,2753.2258469962435
